user_id,recency,frequency,involvement_diversity,monetary,behavior_cluster,behavior_cluster_label
1848,265,0.0,1.0,99.11210736409716,3,At-Risk High-Value
1849,235,3.0,0.0,73.79414812658543,2,Regular
185,4,3.0,0.0,32.93502471701328,0,Low-Value Loyal
1850,204,3.0,0.0,39.10394690507168,2,Regular
1851,174,0.0,1.0,76.00568376983848,4,VIP Explorer
1852,143,0.0,1.0,78.79780229029583,4,VIP Explorer
1853,112,0.0,1.0,80.38037897946721,4,VIP Explorer
1854,82,0.0,1.0,66.58791698724716,4,VIP Explorer
1855,51,0.0,1.0,61.12497621243242,4,VIP Explorer
1856,21,3.0,0.0,75.82119425305625,0,Low-Value Loyal
1857,197,0.0,1.0,55.38180535777815,5,Regular
1858,196,0.0,1.0,85.0982263456211,3,At-Risk High-Value
1859,195,3.0,0.0,68.81343088940683,2,Regular
186,3,0.0,1.0,31.986808358963984,1,Regular
1860,194,3.0,0.0,25.92320509094336,2,Regular
1861,193,0.0,1.0,63.281134870817596,3,At-Risk High-Value
1862,192,0.0,1.0,59.98814794058617,3,At-Risk High-Value
1863,191,0.0,1.0,35.559763073825984,5,Regular
1864,190,3.0,0.0,20.940476072469306,2,Regular
1865,189,0.0,1.0,72.00260616866665,3,At-Risk High-Value
1866,188,0.0,1.0,61.79666952668436,3,At-Risk High-Value
1867,187,0.0,1.0,44.39921716684352,5,Regular
1868,186,0.0,1.0,51.86195699598536,5,Regular
1869,185,0.0,1.0,58.40065927056552,5,Regular
187,2,0.0,1.0,56.2873779403009,1,Regular
1870,184,3.0,0.0,77.14042208427416,2,Regular
1871,183,0.0,1.0,100.60924615145929,3,At-Risk High-Value
1872,182,0.0,1.0,95.97348918142696,3,At-Risk High-Value
1873,181,3.0,0.0,64.40810029546384,2,Regular
1874,180,3.0,0.0,44.293019281586396,2,Regular
1875,354,0.0,1.0,33.062349613050706,5,Regular
1876,323,0.0,1.0,70.75397012726846,3,At-Risk High-Value
1877,295,0.0,1.0,35.73052128107446,5,Regular
1878,264,0.0,1.0,61.73694334139699,3,At-Risk High-Value
1879,234,0.0,1.0,29.46760080510226,5,Regular
188,1,3.0,0.0,93.89607946027957,0,Low-Value Loyal
1880,203,3.0,0.0,32.99202261258596,2,Regular
1881,173,0.0,1.0,32.46324902755495,1,Regular
1882,142,0.0,1.0,40.108946242056156,1,Regular
1883,111,3.0,0.0,54.97168573002187,0,Low-Value Loyal
1884,81,3.0,0.0,59.326007089485785,0,Low-Value Loyal
1885,50,0.0,1.0,30.01973171068631,1,Regular
1886,20,0.0,1.0,53.43341511255765,1,Regular
1887,167,0.0,1.0,91.11398105497948,4,VIP Explorer
1888,79,0.0,1.0,45.312321078374985,1,Regular
1889,48,0.0,1.0,88.10605838339268,4,VIP Explorer
189,0,3.0,0.0,53.58901332469153,0,Low-Value Loyal
1890,18,3.0,0.0,57.32620613762833,0,Low-Value Loyal
1891,76,0.0,1.0,56.78376464247159,1,Regular
1892,75,0.0,1.0,73.49060586030622,4,VIP Explorer
1893,74,3.0,0.0,29.226030384202286,0,Low-Value Loyal
1894,73,3.0,0.0,19.818618899899704,0,Low-Value Loyal
1895,72,0.0,1.0,89.4855712897202,4,VIP Explorer
1896,71,0.0,1.0,61.01711893453821,4,VIP Explorer
1897,70,0.0,1.0,51.42695331967875,1,Regular
1898,69,0.0,1.0,96.09115569110615,4,VIP Explorer
1899,68,0.0,1.0,98.05734186549228,4,VIP Explorer
19,61,0.0,1.0,47.90316014875003,1,Regular
190,361,0.0,1.0,81.92196741455345,3,At-Risk High-Value
1900,67,3.0,0.0,39.987504097515234,0,Low-Value Loyal
1901,66,0.0,1.0,85.16420667214413,4,VIP Explorer
1902,65,0.0,1.0,76.04948545623084,4,VIP Explorer
1903,64,3.0,0.0,21.89578241321634,0,Low-Value Loyal
1904,63,3.0,0.0,64.1110053986636,0,Low-Value Loyal
1905,62,0.0,1.0,71.21489928519256,4,VIP Explorer
1906,61,0.0,1.0,35.127565537944214,1,Regular
1907,60,0.0,1.0,29.180709699530635,1,Regular
1908,59,0.0,1.0,73.44459884951611,4,VIP Explorer
1909,58,0.0,1.0,72.57010725722438,4,VIP Explorer
191,364,0.0,1.0,69.74703995239285,3,At-Risk High-Value
1910,351,3.0,0.0,83.7331856768954,2,Regular
1911,320,0.0,1.0,38.836588486465345,5,Regular
1912,292,0.0,1.0,81.61417663586501,3,At-Risk High-Value
1913,261,3.0,0.0,56.73082725379217,2,Regular
1914,231,0.0,1.0,47.25708059660467,5,Regular
1915,200,0.0,1.0,95.61133807037082,3,At-Risk High-Value
1916,170,3.0,0.0,73.91260586108535,0,Low-Value Loyal
1917,139,0.0,1.0,49.731165038763216,1,Regular
1918,108,0.0,1.0,71.67759764307253,4,VIP Explorer
1919,78,0.0,1.0,33.135420710368244,1,Regular
192,363,0.0,1.0,76.61521211935411,3,At-Risk High-Value
1920,47,0.0,1.0,54.98408566377993,1,Regular
1921,17,0.0,1.0,84.11181114849275,4,VIP Explorer
1922,45,3.0,0.0,34.83845509785977,0,Low-Value Loyal
1923,44,0.0,1.0,62.87384324685715,4,VIP Explorer
1924,43,0.0,1.0,36.913295170269514,1,Regular
1925,42,3.0,0.0,62.74864975104231,0,Low-Value Loyal
1926,41,3.0,0.0,31.372555301024676,0,Low-Value Loyal
1927,40,0.0,1.0,92.98604086573413,4,VIP Explorer
1928,39,0.0,1.0,28.7041000291882,1,Regular
1929,38,0.0,1.0,92.23365943183467,4,VIP Explorer
193,362,0.0,1.0,29.120006669518634,5,Regular
1930,37,0.0,1.0,33.44606880672188,1,Regular
1931,36,3.0,0.0,52.27371980445137,0,Low-Value Loyal
1932,35,0.0,1.0,41.90798463886673,1,Regular
1933,34,0.0,1.0,35.225123568017416,1,Regular
1934,33,0.0,1.0,66.71781099040469,4,VIP Explorer
1935,32,0.0,1.0,42.33733927866323,1,Regular
1936,31,0.0,1.0,68.35208244294499,4,VIP Explorer
1937,30,3.0,0.0,59.06801204946697,0,Low-Value Loyal
1938,29,0.0,1.0,53.7033850227254,1,Regular
1939,28,0.0,1.0,23.219163478469813,1,Regular
194,361,0.0,1.0,99.1242368378153,3,At-Risk High-Value
1940,350,3.0,0.0,56.544716527179084,2,Regular
1941,319,3.0,0.0,88.8938275108983,2,Regular
1942,291,0.0,1.0,98.47582240067162,3,At-Risk High-Value
1943,260,0.0,1.0,27.422424143421363,5,Regular
1944,230,0.0,1.0,52.90674209813574,5,Regular
1945,199,0.0,1.0,45.90214553833618,5,Regular
1946,169,0.0,1.0,38.029859246169586,1,Regular
1947,138,3.0,0.0,50.72659415855606,0,Low-Value Loyal
1948,107,0.0,1.0,31.537421568938246,1,Regular
1949,77,0.0,1.0,36.754509077122975,1,Regular
195,360,3.0,0.0,94.22696472078736,2,Regular
1950,46,3.0,0.0,79.65800685072416,0,Low-Value Loyal
1951,16,3.0,0.0,77.58686811895173,0,Low-Value Loyal
1952,15,0.0,1.0,53.28943209032882,1,Regular
1953,14,0.0,1.0,82.45131821592146,4,VIP Explorer
1954,13,0.0,1.0,32.621078538766106,1,Regular
1955,12,0.0,1.0,76.45399091173734,4,VIP Explorer
1956,11,3.0,0.0,54.69640827550791,0,Low-Value Loyal
1957,10,0.0,1.0,35.73719154849488,1,Regular
1958,9,0.0,1.0,53.92823451434987,1,Regular
1959,8,0.0,1.0,66.67252976565887,4,VIP Explorer
196,329,0.0,1.0,24.594473944996338,5,Regular
1960,7,0.0,1.0,89.66501177723548,4,VIP Explorer
1961,6,0.0,1.0,72.44923478557406,4,VIP Explorer
1962,5,3.0,0.0,59.215223037869016,0,Low-Value Loyal
1963,4,0.0,1.0,44.48607871372593,1,Regular
1964,3,0.0,1.0,28.65622896965853,1,Regular
1965,2,3.0,0.0,50.71863461633688,0,Low-Value Loyal
1966,1,3.0,0.0,90.00741149940212,0,Low-Value Loyal
1967,0,0.0,1.0,94.09235059653632,4,VIP Explorer
1968,361,0.0,1.0,80.71526428282861,3,At-Risk High-Value
1969,364,0.0,1.0,69.85312054945615,3,At-Risk High-Value
197,301,0.0,1.0,87.95309586844827,3,At-Risk High-Value
1970,363,0.0,1.0,31.457122260653744,5,Regular
1971,362,0.0,1.0,94.31031261080479,3,At-Risk High-Value
1972,361,3.0,0.0,28.930018825610258,2,Regular
1973,360,0.0,1.0,31.102218059924297,5,Regular
1974,329,0.0,1.0,19.57713156254537,5,Regular
1975,301,3.0,0.0,43.80286563196057,2,Regular
1976,270,3.0,0.0,77.01131806422165,2,Regular
1977,240,3.0,0.0,49.98482998678986,2,Regular
1978,209,0.0,1.0,49.056909354509166,5,Regular
1979,179,0.0,1.0,77.91331013880789,3,At-Risk High-Value
198,270,3.0,0.0,77.45943033521296,2,Regular
1980,148,0.0,1.0,98.70307278199566,4,VIP Explorer
1981,117,0.0,1.0,92.6257255205763,4,VIP Explorer
1982,87,0.0,1.0,91.37318444638224,4,VIP Explorer
1983,56,3.0,0.0,77.81058031941471,0,Low-Value Loyal
1984,26,0.0,1.0,96.59099893291459,4,VIP Explorer
1985,348,0.0,1.0,57.68140093275042,5,Regular
1986,347,3.0,0.0,97.2450363473004,2,Regular
1987,346,3.0,0.0,47.55950741376861,2,Regular
1988,345,3.0,0.0,22.60470474476003,2,Regular
1989,344,0.0,1.0,77.76760840943757,3,At-Risk High-Value
199,240,3.0,0.0,44.8152488290038,2,Regular
1990,343,0.0,1.0,41.20100380900033,5,Regular
1991,342,0.0,1.0,94.70877421659411,3,At-Risk High-Value
1992,341,0.0,1.0,29.81652511556382,5,Regular
1993,340,0.0,1.0,97.47140982654624,3,At-Risk High-Value
1994,339,3.0,0.0,95.94240488021097,2,Regular
1995,338,0.0,1.0,66.24852741256363,3,At-Risk High-Value
1996,337,0.0,1.0,80.09547739213994,3,At-Risk High-Value
1997,79,3.0,0.0,26.884201609579936,0,Low-Value Loyal
1998,48,3.0,0.0,25.51041771548854,0,Low-Value Loyal
1999,18,0.0,1.0,45.3942539347986,1,Regular
2,48,0.0,1.0,63.98882659123972,4,VIP Explorer
20,60,3.0,0.0,89.9976721024849,0,Low-Value Loyal
200,209,0.0,1.0,72.98140169706558,3,At-Risk High-Value
2000,76,0.0,1.0,89.00926170185738,4,VIP Explorer
2001,75,0.0,1.0,27.382085736309506,1,Regular
2002,74,0.0,1.0,89.42664071275897,4,VIP Explorer
2003,73,0.0,1.0,65.05436176605856,4,VIP Explorer
2004,72,3.0,0.0,72.09989553246628,0,Low-Value Loyal
2005,71,0.0,1.0,69.6292683497284,4,VIP Explorer
2006,70,0.0,1.0,82.08810178828614,4,VIP Explorer
2007,69,3.0,0.0,97.02305310390955,0,Low-Value Loyal
2008,68,3.0,0.0,24.09327291876313,0,Low-Value Loyal
2009,67,0.0,1.0,49.05867295388489,1,Regular
201,179,0.0,1.0,60.42206141124179,3,At-Risk High-Value
2010,66,0.0,1.0,98.38859778953208,4,VIP Explorer
2011,65,0.0,1.0,20.74383642688295,1,Regular
2012,64,0.0,1.0,93.95098756109148,4,VIP Explorer
2013,63,0.0,1.0,53.36604542507033,1,Regular
2014,62,3.0,0.0,70.47020347382747,0,Low-Value Loyal
2015,61,0.0,1.0,25.483435041361545,1,Regular
2016,60,0.0,1.0,82.0500487243446,4,VIP Explorer
2017,59,0.0,1.0,47.848748330763065,1,Regular
2018,58,0.0,1.0,31.26105097725622,1,Regular
2019,351,0.0,1.0,97.27876294129862,3,At-Risk High-Value
202,148,0.0,1.0,22.054259994385195,1,Regular
2020,320,3.0,0.0,67.2636330026387,2,Regular
2021,292,0.0,1.0,23.279944943734762,5,Regular
2022,261,0.0,1.0,32.90254427943887,5,Regular
2023,231,3.0,0.0,38.823343047222544,2,Regular
2024,200,3.0,0.0,68.00399154442448,2,Regular
2025,170,3.0,0.0,21.78709536086755,2,Regular
2026,139,0.0,1.0,28.761180687651123,1,Regular
2027,108,0.0,1.0,35.59122643694246,1,Regular
2028,78,0.0,1.0,73.05572068868355,4,VIP Explorer
2029,47,0.0,1.0,85.0455006025914,4,VIP Explorer
203,117,0.0,1.0,38.336352690131115,1,Regular
2030,17,0.0,1.0,23.465816927265433,1,Regular
2031,45,3.0,0.0,66.20475833203524,0,Low-Value Loyal
2032,44,0.0,1.0,50.46841480070652,1,Regular
2033,43,0.0,1.0,36.12984660516923,1,Regular
2034,42,3.0,0.0,53.42980489568321,0,Low-Value Loyal
2035,41,3.0,0.0,30.792862055460812,0,Low-Value Loyal
2036,40,0.0,1.0,69.4793271192869,4,VIP Explorer
2037,39,0.0,1.0,63.887805726126636,4,VIP Explorer
2038,38,0.0,1.0,86.73437238703637,4,VIP Explorer
2039,37,0.0,1.0,70.69011415503543,4,VIP Explorer
204,87,0.0,1.0,38.4272586220788,1,Regular
2040,36,0.0,1.0,51.61368959555543,1,Regular
2041,35,3.0,0.0,24.546060507751008,0,Low-Value Loyal
2042,34,0.0,1.0,32.10179013975067,1,Regular
2043,33,0.0,1.0,51.59378304011545,1,Regular
2044,32,3.0,0.0,32.25709000947908,0,Low-Value Loyal
2045,31,3.0,0.0,68.46990640589307,0,Low-Value Loyal
2046,30,0.0,1.0,20.346139634796938,1,Regular
2047,29,0.0,1.0,32.3351591599504,1,Regular
2048,28,0.0,1.0,82.76205112477986,4,VIP Explorer
2049,350,0.0,1.0,63.60231711831053,3,At-Risk High-Value
205,56,3.0,0.0,99.02185052340138,0,Low-Value Loyal
2050,319,0.0,1.0,22.77560258351761,5,Regular
2051,291,3.0,0.0,95.94139289122772,2,Regular
2052,260,0.0,1.0,93.59012138630432,3,At-Risk High-Value
2053,230,0.0,1.0,47.64511868999261,5,Regular
2054,199,3.0,0.0,60.04588737146049,2,Regular
2055,169,3.0,0.0,56.06047238592538,2,Regular
2056,138,0.0,1.0,33.757161217713424,1,Regular
2057,107,0.0,1.0,46.13890815981549,1,Regular
2058,77,0.0,1.0,37.635021753637965,1,Regular
2059,46,0.0,1.0,97.19272503394616,4,VIP Explorer
206,26,0.0,1.0,63.855808981738384,4,VIP Explorer
2060,16,0.0,1.0,50.83309881201532,1,Regular
2061,15,3.0,0.0,63.06081554028098,0,Low-Value Loyal
2062,14,0.0,1.0,71.42476728244479,4,VIP Explorer
2063,13,0.0,1.0,62.40304506159938,4,VIP Explorer
2064,12,3.0,0.0,85.31870366826496,0,Low-Value Loyal
2065,11,3.0,0.0,99.94770554151036,0,Low-Value Loyal
2066,10,0.0,1.0,39.973814418955556,1,Regular
2067,9,0.0,1.0,91.97660878764873,4,VIP Explorer
2068,8,0.0,1.0,20.87133705213544,1,Regular
2069,7,0.0,1.0,80.7590617746903,4,VIP Explorer
207,348,0.0,1.0,54.913012455829666,5,Regular
2070,6,0.0,1.0,81.10009325254147,4,VIP Explorer
2071,5,3.0,0.0,88.40797977603643,0,Low-Value Loyal
2072,4,0.0,1.0,99.3538908531669,4,VIP Explorer
2073,3,0.0,1.0,65.77311736898552,4,VIP Explorer
2074,2,3.0,0.0,24.25203097464501,0,Low-Value Loyal
2075,1,3.0,0.0,53.5097914571922,0,Low-Value Loyal
2076,0,0.0,1.0,27.747010574262493,1,Regular
2077,361,0.0,1.0,23.016811678280206,5,Regular
2078,364,0.0,1.0,34.398166658717095,5,Regular
2079,363,0.0,1.0,42.073065338364906,5,Regular
208,347,0.0,1.0,91.93074163375844,3,At-Risk High-Value
2080,362,0.0,1.0,24.1301076339367,5,Regular
2081,361,3.0,0.0,46.39039048217768,2,Regular
2082,360,0.0,1.0,78.674609424943,3,At-Risk High-Value
2083,329,0.0,1.0,89.98671443752876,3,At-Risk High-Value
2084,301,3.0,0.0,60.09811021955401,2,Regular
2085,270,0.0,1.0,94.671726242378,3,At-Risk High-Value
2086,240,3.0,0.0,49.37161458216551,2,Regular
2087,209,0.0,1.0,88.82667384395994,3,At-Risk High-Value
2088,179,0.0,1.0,90.97688099021214,3,At-Risk High-Value
2089,148,0.0,1.0,89.23018522279976,4,VIP Explorer
209,346,0.0,1.0,37.994537634743,5,Regular
2090,117,0.0,1.0,56.362600071220875,1,Regular
2091,87,0.0,1.0,71.33280995819355,4,VIP Explorer
2092,56,3.0,0.0,96.33500391928798,0,Low-Value Loyal
2093,26,0.0,1.0,44.2658493410355,1,Regular
2094,348,0.0,1.0,91.24799585045417,3,At-Risk High-Value
2095,347,3.0,0.0,25.811684313973405,2,Regular
2096,346,3.0,0.0,63.6320231793345,2,Regular
2097,345,0.0,1.0,52.36140045509172,5,Regular
2098,344,0.0,1.0,42.581166535626174,5,Regular
2099,343,0.0,1.0,28.572934905649443,5,Regular
21,59,3.0,0.0,51.75728117533794,0,Low-Value Loyal
210,345,0.0,1.0,97.18084826670638,3,At-Risk High-Value
2100,342,0.0,1.0,77.01384340205193,3,At-Risk High-Value
2101,341,0.0,1.0,30.720169030782554,5,Regular
2102,340,3.0,0.0,22.424496591389055,2,Regular
2103,339,0.0,1.0,24.560574217998475,5,Regular
2104,338,0.0,1.0,85.60273273155433,3,At-Risk High-Value
2105,337,3.0,0.0,88.08726609817006,2,Regular
2106,336,3.0,0.0,35.547349827108626,2,Regular
2107,335,0.0,1.0,34.224832304584346,5,Regular
2108,334,0.0,1.0,74.5118372522789,3,At-Risk High-Value
2109,333,0.0,1.0,46.517471892493006,5,Regular
211,344,3.0,0.0,22.17385609754312,2,Regular
2110,332,0.0,1.0,31.40117855992156,5,Regular
2111,331,0.0,1.0,92.37547789625978,3,At-Risk High-Value
2112,330,3.0,0.0,85.84507300989124,2,Regular
2113,359,0.0,1.0,67.96441172417231,3,At-Risk High-Value
2114,328,0.0,1.0,40.65686766153329,5,Regular
2115,300,3.0,0.0,51.060493728928556,2,Regular
2116,269,3.0,0.0,84.38306342239838,2,Regular
2117,239,0.0,1.0,24.050603840636693,5,Regular
2118,208,0.0,1.0,28.487782014946408,5,Regular
2119,178,0.0,1.0,44.12847535147384,5,Regular
212,343,0.0,1.0,92.47003969029139,3,At-Risk High-Value
2120,147,0.0,1.0,57.16640316669779,1,Regular
2121,116,1.0,1.0,99.52307927189618,4,VIP Explorer
2122,86,3.0,0.0,68.63033005167752,0,Low-Value Loyal
2123,55,0.0,1.0,37.351364158712975,1,Regular
2124,25,0.0,1.0,70.75222130173843,4,VIP Explorer
2125,317,3.0,0.0,59.62801706653995,2,Regular
2126,316,3.0,0.0,86.93559399199155,2,Regular
2127,315,0.0,1.0,38.84932416765822,5,Regular
2128,314,0.0,1.0,44.014883264476914,5,Regular
2129,313,0.0,1.0,45.80318707453651,5,Regular
213,342,0.0,1.0,84.35916415909081,3,At-Risk High-Value
2130,312,0.0,1.0,56.981234610520914,5,Regular
2131,311,0.0,1.0,67.48134268049945,3,At-Risk High-Value
2132,310,3.0,0.0,51.52851742481232,2,Regular
2133,309,0.0,1.0,86.7677573440425,3,At-Risk High-Value
2134,308,0.0,1.0,34.2158489840041,5,Regular
2135,307,3.0,0.0,40.57795702501989,2,Regular
2136,306,3.0,0.0,93.4894408667307,2,Regular
2137,305,0.0,1.0,92.8299388817013,3,At-Risk High-Value
2138,304,0.0,1.0,50.188720088058,5,Regular
2139,303,0.0,1.0,42.612685068320324,5,Regular
214,341,3.0,0.0,91.73829797045904,2,Regular
2140,302,3.0,0.0,95.5571558093567,2,Regular
2141,358,0.0,1.0,90.8228301219565,3,At-Risk High-Value
2142,327,0.0,1.0,97.89274791935834,3,At-Risk High-Value
2143,299,0.0,1.0,39.95699778620864,5,Regular
2144,268,0.0,1.0,66.42204144914784,3,At-Risk High-Value
2145,238,0.0,1.0,23.569013758197986,5,Regular
2146,207,3.0,0.0,72.97730512597354,2,Regular
2147,177,0.0,1.0,23.92706907290034,5,Regular
2148,146,0.0,1.0,43.845077785285646,1,Regular
2149,115,3.0,0.0,44.88075585933803,0,Low-Value Loyal
215,340,3.0,0.0,50.98223211852531,2,Regular
2150,85,3.0,0.0,20.67785203092181,0,Low-Value Loyal
2151,54,0.0,1.0,40.235202087750565,1,Regular
2152,24,0.0,1.0,58.05713411995629,1,Regular
2153,289,0.0,1.0,47.928392083794016,5,Regular
2154,288,0.0,1.0,94.25362292771824,3,At-Risk High-Value
2155,287,0.0,1.0,73.43690508975963,3,At-Risk High-Value
2156,286,3.0,0.0,51.18718193738554,2,Regular
2157,285,0.0,1.0,82.90378424969767,3,At-Risk High-Value
2158,284,0.0,1.0,68.69152052891356,3,At-Risk High-Value
2159,283,3.0,0.0,85.03592797584798,2,Regular
216,339,3.0,0.0,63.80768500926981,2,Regular
2160,282,3.0,0.0,58.207519869197505,2,Regular
2161,281,0.0,1.0,91.6301245634562,3,At-Risk High-Value
2162,280,0.0,1.0,69.29414305529218,3,At-Risk High-Value
2163,279,0.0,1.0,48.3762803950782,5,Regular
2164,278,0.0,1.0,61.003423210606286,3,At-Risk High-Value
2165,277,3.0,0.0,19.47640512871816,2,Regular
2166,276,0.0,1.0,54.398604718633145,5,Regular
2167,275,0.0,1.0,87.9025983297186,3,At-Risk High-Value
2168,274,0.0,1.0,48.344359389891615,5,Regular
2169,273,0.0,1.0,74.3126821527524,3,At-Risk High-Value
217,338,0.0,1.0,60.78470629637551,3,At-Risk High-Value
2170,272,0.0,1.0,41.562072002362946,5,Regular
2171,271,3.0,0.0,32.42600429209068,2,Regular
2172,357,0.0,1.0,97.28616578502034,3,At-Risk High-Value
2173,326,0.0,1.0,88.99935197875614,3,At-Risk High-Value
2174,298,3.0,0.0,96.84280544706833,2,Regular
2175,267,3.0,0.0,50.03714424686686,2,Regular
2176,237,0.0,1.0,49.60867682414894,5,Regular
2177,206,0.0,1.0,90.73549984740951,3,At-Risk High-Value
2178,176,0.0,1.0,92.17588543676713,3,At-Risk High-Value
2179,145,0.0,1.0,98.15673993253858,4,VIP Explorer
218,337,0.0,1.0,47.039174264188205,5,Regular
2180,114,0.0,1.0,83.03123083182199,4,VIP Explorer
2181,84,3.0,0.0,36.85752365039482,0,Low-Value Loyal
2182,53,0.0,1.0,62.809961945313184,4,VIP Explorer
2183,23,0.0,1.0,99.67022466355427,4,VIP Explorer
2184,258,3.0,0.0,36.532215692065385,2,Regular
2185,257,3.0,0.0,33.91056498452163,2,Regular
2186,256,0.0,1.0,32.03692273579704,5,Regular
2187,255,0.0,1.0,22.80467724418837,5,Regular
2188,254,0.0,1.0,77.60196591233553,3,At-Risk High-Value
2189,253,0.0,1.0,53.83073060438642,5,Regular
219,336,0.0,1.0,45.558972434814926,5,Regular
2190,252,0.0,1.0,93.09876263397989,3,At-Risk High-Value
2191,251,3.0,0.0,75.68148628679357,2,Regular
2192,250,0.0,1.0,69.42185203725496,3,At-Risk High-Value
2193,249,0.0,1.0,35.92349396688195,5,Regular
2194,248,3.0,0.0,76.78558463130356,2,Regular
2195,247,3.0,0.0,29.324666285308208,2,Regular
2196,246,0.0,1.0,61.51459162768978,3,At-Risk High-Value
2197,245,0.0,1.0,58.24188829943801,5,Regular
2198,244,0.0,1.0,88.22697085939654,3,At-Risk High-Value
2199,243,0.0,1.0,79.71640076636963,3,At-Risk High-Value
22,58,0.0,1.0,62.03036252568169,4,VIP Explorer
220,335,0.0,1.0,87.72968338216175,3,At-Risk High-Value
2200,242,0.0,1.0,47.02452110080549,5,Regular
2201,241,3.0,0.0,50.549916419778725,2,Regular
2202,356,0.0,1.0,25.209489205988216,5,Regular
2203,325,0.0,1.0,35.63411852659329,5,Regular
2204,297,3.0,0.0,79.82611558717582,2,Regular
2205,266,3.0,0.0,41.36276936909866,2,Regular
2206,236,0.0,1.0,68.18367378102539,3,At-Risk High-Value
2207,205,0.0,1.0,52.3396897956654,5,Regular
2208,175,0.0,1.0,37.8004167644785,5,Regular
2209,144,0.0,1.0,45.65344345669721,1,Regular
221,334,0.0,1.0,56.97716047455054,5,Regular
2210,113,0.0,1.0,19.438640701479986,1,Regular
2211,83,3.0,0.0,26.332260174475426,0,Low-Value Loyal
2212,52,0.0,1.0,88.64203069967606,4,VIP Explorer
2213,22,0.0,1.0,77.5840019413147,4,VIP Explorer
2214,228,3.0,0.0,93.57195626161274,2,Regular
2215,227,3.0,0.0,98.70533879549409,2,Regular
2216,226,0.0,1.0,95.60401812590749,3,At-Risk High-Value
2217,225,0.0,1.0,36.21943824191488,5,Regular
2218,224,0.0,1.0,26.080727028473117,5,Regular
2219,223,3.0,0.0,66.82193879367497,2,Regular
222,333,3.0,0.0,68.00998264341526,2,Regular
2220,222,0.0,1.0,91.14351313501932,3,At-Risk High-Value
2221,221,0.0,1.0,61.80465903511759,3,At-Risk High-Value
2222,220,0.0,1.0,88.06842997923646,3,At-Risk High-Value
2223,219,0.0,1.0,65.79213822838788,3,At-Risk High-Value
2224,218,0.0,1.0,65.20648715868514,3,At-Risk High-Value
2225,217,3.0,0.0,26.056037761769705,2,Regular
2226,216,0.0,1.0,63.259609377575536,3,At-Risk High-Value
2227,215,0.0,1.0,72.68724076604292,3,At-Risk High-Value
2228,214,3.0,0.0,74.88885405569557,2,Regular
2229,213,3.0,0.0,50.06694508800905,2,Regular
223,332,0.0,1.0,94.48438122534294,3,At-Risk High-Value
2230,212,0.0,1.0,95.86858996173034,3,At-Risk High-Value
2231,211,0.0,1.0,36.219648786767,5,Regular
2232,210,0.0,1.0,49.46103765713923,5,Regular
2233,355,0.0,1.0,64.69805784246678,3,At-Risk High-Value
2234,324,0.0,1.0,31.204469331697272,5,Regular
2235,296,3.0,0.0,65.99139843357926,2,Regular
2236,265,0.0,1.0,81.14290150431422,3,At-Risk High-Value
2237,235,0.0,1.0,89.1534062684068,3,At-Risk High-Value
2238,204,3.0,0.0,33.971721111510114,2,Regular
2239,174,3.0,0.0,84.22223334018418,2,Regular
224,331,0.0,1.0,41.63365413272002,5,Regular
2240,143,0.0,1.0,95.72139561266357,4,VIP Explorer
2241,112,0.0,1.0,71.12240746249616,4,VIP Explorer
2242,82,0.0,1.0,77.18165915451304,4,VIP Explorer
2243,51,0.0,1.0,66.63420444040794,4,VIP Explorer
2244,21,0.0,1.0,21.146776744570825,1,Regular
2245,197,3.0,0.0,36.8434181208118,2,Regular
2246,196,0.0,1.0,89.64402342160584,3,At-Risk High-Value
2247,195,0.0,1.0,95.82589640990699,3,At-Risk High-Value
2248,194,3.0,0.0,36.411950825428804,2,Regular
2249,193,3.0,0.0,65.92605036141417,2,Regular
225,330,3.0,0.0,83.02241617692057,2,Regular
2250,192,0.0,1.0,45.625397583358556,5,Regular
2251,191,0.0,1.0,89.66922686818332,3,At-Risk High-Value
2252,190,0.0,1.0,93.49643123353978,3,At-Risk High-Value
2253,189,0.0,1.0,94.97883667430567,3,At-Risk High-Value
2254,188,0.0,1.0,30.931054913771472,5,Regular
2255,187,3.0,0.0,79.93812943677473,2,Regular
2256,186,0.0,1.0,38.92555452447947,5,Regular
2257,185,0.0,1.0,21.891385864572637,5,Regular
2258,184,3.0,0.0,31.80917030439345,2,Regular
2259,183,3.0,0.0,71.71672252245192,2,Regular
226,359,3.0,0.0,20.9930601861286,2,Regular
2260,182,0.0,1.0,95.46157066803197,3,At-Risk High-Value
2261,181,0.0,1.0,82.13367829216247,3,At-Risk High-Value
2262,180,0.0,1.0,76.4145556883043,3,At-Risk High-Value
2263,354,0.0,1.0,20.944231278993428,5,Regular
2264,323,0.0,1.0,38.824667817226654,5,Regular
2265,295,3.0,0.0,92.30433281009697,2,Regular
2266,264,0.0,1.0,94.15824545484713,3,At-Risk High-Value
2267,234,0.0,1.0,44.31583166615362,5,Regular
2268,203,3.0,0.0,48.73032031475652,2,Regular
2269,173,0.0,1.0,25.720249678784324,1,Regular
227,328,0.0,1.0,73.99499009486877,3,At-Risk High-Value
2270,142,0.0,1.0,38.11864764743535,1,Regular
2271,111,3.0,0.0,72.32274260575646,0,Low-Value Loyal
2272,81,0.0,1.0,98.99262278702996,4,VIP Explorer
2273,50,0.0,1.0,37.53931013387909,1,Regular
